User:
nsb37
Hostname:

CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                16
On-line CPU(s) list:   0-15
Thread(s) per core:    2
Core(s) per socket:    8
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz
Stepping:              4
CPU MHz:               1535.765
Computation started at:
Wed 25 Nov 11:26:53 GMT 2020
git commit: 2dc9da2c14d8b29bbb58a979480699b27e79f1a4, branch: master, compiled at: Wed 25 Nov 11:13:16 GMT 2020

Number of MPI processes used: 4

{
    "sampling": {
        "tau": "0.001",
        "maxIter": "15000",
        "seed": "300",
        "shiftDamping": "0.01",
        "initialShift": "0.0",
        "initialPop": "500.0",
        "targetPop": "10000.0",
        "mainMemoryFac": "10.0",
        "spawnMemoryFac": "10.0",
        "initiator": "true",
        "heatBath": "true"
    }
}

Starting heat bath construction
Heat bath construction done
Hartree--Fock energy: -76.0268

Starting heat bath excitation generator construction...
Heat bath excitation generator construction finished.
#  1. Iter     2. nDets  3. nSpawned           4. Shift_1        5. nWalkers_1      6. Energy_Num_1    7. Energy_Denom_1    8. Time
     14443         8781         7385       -76.2565409619     10215.9298277231    -31262.0736043640       410.0395272177     0.0041
     14444         8781         7418       -76.2576277139     10217.0401063075    -31260.0526958229       410.0135982104     0.0041
     14445         8781         7517       -76.2512017018     10210.4767330421    -31252.8527446658       409.9189442503     0.0042
     14446         8781         7448       -76.2621767401     10221.6889219140    -31258.6140177958       409.9952241634     0.0041
     14447         8781         7398       -76.2546088032     10213.9561386497    -31251.2550381644       409.8987093661     0.0041
     14448         8781         7396       -76.2593288441     10218.7783056538    -31251.5257669512       409.9021291696     0.0041
     14449         8781         7598       -76.2513004992     10210.5776104032    -31257.4119257598       409.9791926673     0.0041
     14450         8781         7566       -76.2621723345     10221.6844186934    -31250.4400886750       409.8871406764     0.0042
     14451         8781         7456       -76.2670165431     10226.6372153536    -31254.4761093612       409.9397280136     0.0042
     14452         8781         7552       -76.2633384633     10222.8764682357    -31255.1519710654       409.9490117806     0.0041
     14453         8781         7420       -76.2504515995     10209.7108715035    -31260.5925923286       410.0201438272     0.0042
     14454         8781         7468       -76.2455833259     10204.7417145804    -31259.9367929000       410.0112821099     0.0041
     14455         8781         7519       -76.2451488121     10204.2983140898    -31257.1742198567       409.9740879763     0.0042
     14456         8781         7429       -76.2475400730     10206.7387198375    -31253.3542236326       409.9236408809     0.0042
     14457         8781         7406       -76.2689890030     10228.6545775060    -31258.9477244241       409.9969445201     0.0041
     14458         8781         7440       -76.2669507774     10226.5699593224    -31260.9926334450       410.0241663823     0.0042
     14459         8781         7486       -76.2514698539     10210.7505328087    -31257.2739845493       409.9746444805     0.0042
     14460         8781         7411       -76.2350820612     10194.0310700042    -31250.2548019311       409.8825240796     0.0041
     14461         8781         7549       -76.2244615034     10183.2101875029    -31248.7672763940       409.8615940886     0.0043
     14462         8781         7482       -76.2298270842     10188.6755373807    -31255.0271477433       409.9445553889     0.0042
     14463         8781         7536       -76.2330235404     10191.9328234569    -31248.7030846403       409.8613140845     0.0042
     14464         8781         7413       -76.2184610545     10177.1016372357    -31242.2749577638       409.7767795790     0.0042
     14465         8781         7427       -76.2037823085     10162.1738869202    -31247.9886224979       409.8523344412     0.0041
     14466         8781         7444       -76.2166347708     10175.2431794604    -31242.4460119992       409.7797863749     0.0042
     14467         8781         7360       -76.2079395703     10166.3994468760    -31236.4703863679       409.7019844711     0.0042
     14468         8781         7580       -76.2229354486     10181.6562923988    -31235.2733794816       409.6868030374     0.0041
     14469         8781         7512       -76.2080282109     10166.4895629357    -31239.9392539450       409.7477054071     0.0042
     14470         8781         7536       -76.2016184273     10159.9751510893    -31242.4947526366       409.7810131714     0.0042
     14471         8781         7439       -76.2032041780     10161.5863976677    -31237.0654106342       409.7093644472     0.0042
     14472         8781         7455       -76.2041242716     10162.5214017047    -31246.7139669896       409.8361550775     0.0043
     14473         8781         7427       -76.2101858988     10168.6834107236    -31255.2494133415       409.9477939167     0.0041
     14474         8781         7545       -76.2101861835     10168.6837002085    -31253.6015213383       409.9264897973     0.0042
     14475         8781         7363       -76.2087953148     10167.2694682085    -31264.5940950668       410.0711724068     0.0042
     14476         8781         7469       -76.2093256359     10167.8086741961    -31258.9741152428       409.9965299146     0.0041
     14477         8781         7362       -76.2126120498     10171.1507861721    -31257.3708772439       409.9753018151     0.0042
     14478         8781         7423       -76.2080200338     10166.4812496098    -31259.5940013124       410.0044098580     0.0042
     14479         8781         7453       -76.2189952065     10177.6452636503    -31265.2606177856       410.0793839765     0.0042
     14480         8781         7362       -76.2232434806     10181.9699248250    -31278.1226099031       410.2489219580     0.0042
     14481         8781         7381       -76.2278903444     10186.7024470952    -31271.9688197482       410.1683197668     0.0041
     14482         8781         7621       -76.2190672740     10177.7186115920    -31272.2390080264       410.1719050839     0.0041
     14483         8781         7514       -76.2270062629     10185.8018993337    -31266.2454014607       410.0930309869     0.0042
     14484         8781         7481       -76.2388248781     10197.8472232969    -31273.8833444591       410.1935102950     0.0042
     14485         8781         7426       -76.2399234401     10198.9675815108    -31267.3266555434       410.1065276024     0.0042
     14486         8781         7523       -76.2420283491     10201.1145973522    -31264.4844467865       410.0687904969     0.0042
     14487         8781         7441       -76.2353208742     10194.2745196096    -31268.9920897746       410.1288577643     0.0042
     14488         8781         7524       -76.2284071403     10187.2289053116    -31279.3411596951       410.2645093851     0.0042
     14489         8781         7435       -76.2412361417     10200.3064895061    -31286.2731055900       410.3554349984     0.0042
     14490         8781         7446       -76.2344304283     10193.3668150427    -31289.6457512599       410.3999044084     0.0042
     14491         8781         7441       -76.2244468188     10183.1952338772    -31286.2167027263       410.3539978238     0.0042
     14492         8781         7467       -76.2244322394     10183.1803873928    -31292.7638104833       410.4402735033     0.0043
     14493         8781         7453       -76.2324901337     10191.3891934362    -31289.7899276604       410.4014785175     0.0042
     14494         8781         7424       -76.2224660436     10181.1783716472    -31288.3831746441       410.3826597762     0.0042
     14495         8781         7514       -76.2310689902     10189.9409537086    -31291.4201597469       410.4216518856     0.0042
     14496         8781         7416       -76.2331353724     10192.0468024646    -31291.2865726865       410.4197071723     0.0043
     14497         8781         7497       -76.2383688760     10197.3822098300    -31294.6424324491       410.4632232122     0.0042
     14498         8781         7365       -76.2350837477     10194.0327891742    -31300.6943833186       410.5432908116     0.0042
     14499         8781         7478       -76.2436637670     10202.7830423452    -31301.8600693319       410.5588219135     0.0042
     14500         8781         7499       -76.2468186960     10206.0024557066    -31299.2903599856       410.5244384486     0.0042
     14501         8781         7497       -76.2571331342     10216.5348046969    -31297.8098693777       410.5039789789     0.0042
     14502         8781         7480       -76.2699912741     10229.6798173394    -31304.5686754154       410.5934262531     0.0042
     14503         8781         7588       -76.2895030008     10249.6591742488    -31310.4147841712       410.6695597427     0.0042
     14504         8781         7473       -76.2885613159     10248.6940247492    -31309.5046299374       410.6589052636     0.0043
     14505         8781         7612       -76.2891132761     10249.2597274755    -31304.8717835620       410.5979084052     0.0042
     14506         8781         7464       -76.2797268850     10239.6438851008    -31304.8889069226       410.5978916560     0.0043
     14507         8781         7488       -76.2732245991     10232.9879400202    -31302.4951395668       410.5652558584     0.0042
     14508         8781         7471       -76.2629786127     10222.5086040237    -31298.0772366145       410.5078110988     0.0043
     14509         8781         7575       -76.2633773352     10222.9162065639    -31290.6631277065       410.4108464612     0.0044
     14510         8781         7380       -76.2669976837     10226.6179285613    -31303.3330487528       410.5768522902     0.0043
     14511         8781         7416       -76.2633798853     10222.9188134905    -31307.5001896558       410.6322044721     0.0042
     14512         8781         7394       -76.2494890614     10208.7281952227    -31300.1660329869       410.5350456765     0.0043
     14513         8781         7491       -76.2438417171     10202.9646025391    -31293.2272018794       410.4436125394     0.0042
     14514         8781         7399       -76.2374655956     10196.4611419498    -31297.0889604854       410.4936157263     0.0042
     14515         8781         7454       -76.2485162596     10207.7351366684    -31299.8786891171       410.5303888784     0.0042
     14516         8781         7479       -76.2572526711     10216.6569307549    -31308.3862075919       410.6424547385     0.0042
     14517         8781         7353       -76.2547547558     10214.1052151138    -31306.0247224517       410.6116558425     0.0043
     14518         8781         7371       -76.2600638895     10219.5294599268    -31298.9420175111       410.5180434875     0.0043
     14519         8781         7479       -76.2371833629     10196.1733685293    -31308.6882184147       410.6461366241     0.0042
     14520         8781         7421       -76.2353323780     10194.2862469198    -31307.0414214378       410.6241049413     0.0042
     14521         8781         7427       -76.2255251729     10184.2934022042    -31306.0447708737       410.6110453844     0.0042
     14522         8781         7367       -76.2092951929     10167.7777204060    -31308.8310052330       410.6484167464     0.0042
     14523         8781         7448       -76.2160620622     10174.6604512214    -31305.5886921714       410.6058168035     0.0042
     14524         8781         7449       -76.2124082926     10170.9435437574    -31299.6973388274       410.5280932248     0.0042
     14525         8781         7313       -76.2379945057     10197.0004572783    -31298.0617264735       410.5054696551     0.0043
     14526         8781         7358       -76.2207102694     10179.3909434858    -31295.7052550050       410.4748765340     0.0042
     14527         8781         7444       -76.2304221207     10189.2818188251    -31297.9655952670       410.5051424468     0.0042
     14528         8781         7504       -76.2199839207     10178.6515916482    -31296.7946071303       410.4899230719     0.0043
     14529         8781         7446       -76.2329021931     10191.8091478122    -31295.3837456255       410.4716586209     0.0042
     14530         8781         7353       -76.2321714730     10191.0644390118    -31305.2939606414       410.6028517994     0.0042
     14531         8781         7468       -76.2408837541     10199.9470497181    -31298.9165536768       410.5185142120     0.0042
     14532         8781         7492       -76.2745489960     10234.3432835215    -31298.9711666406       410.5183275809     0.0043
     14533         8781         7537       -76.2807699513     10240.7120035758    -31298.2433057892       410.5078360938     0.0042
     14534         8781         7433       -76.2678779087     10227.5181406197    -31290.2976792563       410.4035679664     0.0042
     14535         8781         7440       -76.2545724765     10213.9190348547    -31292.3415665855       410.4300198589     0.0043
     14536         8781         7448       -76.2596986181     10219.1561765788    -31289.3908304413       410.3913084287     0.0043
     14537         8781         7430       -76.2700901740     10229.7809893146    -31289.1970632756       410.3891162027     0.0043
     14538         8781         7411       -76.2664978534     10226.1067840015    -31289.1172850793       410.3887885828     0.0043
     14539         8781         7403       -76.2563882768     10215.7738469704    -31292.7148075858       410.4360099676     0.0042
     14540         8781         7550       -76.2616369731     10221.1372037987    -31291.7047148835       410.4230895873     0.0043
     14541         8781         7450       -76.2555853487     10214.9536267007    -31298.3484962128       410.5110601216     0.0043
     14542         8781         7536       -76.2643575026     10223.9182725355    -31302.0808485224       410.5609024925     0.0042
     14543         8781         7418       -76.2469297361     10206.1157839404    -31299.0073614811       410.5204928617     0.0043
     14544         8781         7435       -76.2477932668     10206.9971513952    -31308.7785971389       410.6493780658     0.0042
     14545         8781         7527       -76.2473224416     10206.5165916263    -31309.5196465710       410.6593318585     0.0042
     14546         8781         7467       -76.2570733266     10216.4737023198    -31310.8835956350       410.6781541416     0.0042
     14547         8781         7468       -76.2666530637     10226.2655048954    -31303.7076669326       410.5835744399     0.0042
     14548         8781         7480       -76.2645897713     10224.1557449953    -31304.8188872696       410.5982812423     0.0042
     14549         8781         7515       -76.2815917722     10241.5536412809    -31306.7791588278       410.6241137837     0.0043
     14550         8781         7424       -76.2912370700     10251.4366901963    -31302.4121901463       410.5667463389     0.0043
     14551         8781         7418       -76.2959081020     10256.2262876005    -31304.0961535815       410.5891428306     0.0043
     14552         8781         7479       -76.2846851305     10244.7222107794    -31300.8335599224       410.5463032293     0.0042
     14553         8781         7329       -76.2808742279     10240.8187907662    -31297.9335846881       410.5079824728     0.0042
     14554         8781         7571       -76.2975679193     10257.9287750933    -31306.7748806192       410.6252239582     0.0042
     14555         8781         7403       -76.2809906261     10240.9379927749    -31303.0283339291       410.5769457820     0.0043
     14556         8781         7426       -76.2893610853     10249.5137167925    -31306.0397921678       410.6162558017     0.0042
     14557         8781         7512       -76.2827904193     10242.7813156764    -31302.8163366228       410.5724093316     0.0043
     14558         8781         7479       -76.2822938350     10242.2726878261    -31294.8000974964       410.4672952543     0.0042
     14559         8781         7446       -76.2795213194     10239.4333954048    -31299.2122291644       410.5251955068     0.0042
     14560         8781         7442       -76.2608376692     10220.3202569500    -31298.6743085866       410.5192603692     0.0043
     14561         8781         7504       -76.2625747740     10222.0957878548    -31302.3439763234       410.5675141662     0.0042
     14562         8781         7484       -76.2690435849     10228.7104075373    -31299.8742255047       410.5358579022     0.0043
     14563         8781         7401       -76.2602545663     10219.7243244812    -31308.6930957613       410.6518276088     0.0042
     14564         8781         7498       -76.2647920523     10224.3625622898    -31304.5264538106       410.5972923538     0.0042
     14565         8781         7457       -76.2675453047     10227.1779749666    -31301.7175464292       410.5602298009     0.0042
     14566         8781         7420       -76.2841708990     10244.1954084606    -31294.0021040956       410.4591661185     0.0042
     14567         8781         7466       -76.2804350259     10240.3690218133    -31293.8289237669       410.4565634704     0.0041
     14568         8781         7471       -76.2853869784     10245.4412597409    -31290.5717037555       410.4136623321     0.0042
     14569         8781         7489       -76.2744414170     10234.2331841052    -31292.2706603012       410.4352696354     0.0041
     14570         8781         7431       -76.2667271330     10226.3412503582    -31290.1267330456       410.4076167943     0.0042
     14571         8781         7437       -76.2705282316     10230.2291223865    -31282.6582349307       410.3091374020     0.0042
     14572         8781         7497       -76.2586702608     10218.1053362190    -31278.0774967509       410.2489896885     0.0042
     14573         8781         7497       -76.2567649245     10216.1586289583    -31276.0366898673       410.2213827644     0.0043
     14574         8781         7536       -76.2624593783     10221.9778299332    -31282.1524747026       410.3009306589     0.0042
     14575         8781         7452       -76.2748093803     10234.6097732206    -31278.3434177764       410.2502933475     0.0043
     14576         8781         7461       -76.2812001338     10241.1525505535    -31286.3133656554       410.3549015329     0.0042
     14577         8781         7501       -76.2817964703     10241.7632860040    -31286.2850726166       410.3544196695     0.0042
     14578         8781         7472       -76.2882987929     10248.4249765219    -31278.3435216522       410.2497692729     0.0042
     14579         8781         7411       -76.2843524370     10244.3813811942    -31274.5817160418       410.2002263692     0.0042
     14580         8781         7539       -76.2710835513     10230.7972429738    -31270.4051597239       410.1446264870     0.0042
     14581         8781         7447       -76.2527517664     10212.0595455116    -31270.8683786374       410.1515057409     0.0042
     14582         8781         7385       -76.2532664393     10212.5851461439    -31271.3311757600       410.1579207609     0.0041
     14583         8781         7417       -76.2433202010     10202.4325153743    -31273.8573308621       410.1912360813     0.0042
     14584         8781         7442       -76.2407518456     10199.8125045711    -31278.6865330830       410.2548265335     0.0043
     14585         8781         7462       -76.2451739227     10204.3239377861    -31274.4856397158       410.2002474181     0.0042
     14586         8781         7432       -76.2378777703     10196.8814229315    -31287.7506191960       410.3752828450     0.0042
     14587         8781         7304       -76.2461618386     10205.3320889599    -31300.0890762745       410.5378045422     0.0042
     14588         8781         7540       -76.2422073207     10201.2971699889    -31307.8613696999       410.6399580997     0.0042
     14589         8781         7463       -76.2384924714     10197.5082456469    -31304.7854983535       410.5993514288     0.0043
     14590         8781         7498       -76.2428608125     10201.9638381315    -31306.0782795773       410.6158777193     0.0042
     14591         8781         7455       -76.2307054050     10189.5704691996    -31299.3334832867       410.5271482438     0.0042
     14592         8781         7321       -76.2313869110     10190.2649182518    -31317.7885609087       410.7706363970     0.0042
     14593         8781         7340       -76.2133928511     10171.9449819718    -31311.4509143320       410.6865866217     0.0043
     14594         8781         7352       -76.2095037413     10167.9897699671    -31305.5748468521       410.6099439633     0.0042
     14595         8781         7431       -76.2195826063     10178.2431159080    -31303.7916642309       410.5867904263     0.0041
     14596         8781         7250       -76.2214386942     10180.1324625878    -31314.5574719502       410.7282982745     0.0042
     14597         8781         7410       -76.2050020454     10163.4134803648    -31322.4812068231       410.8325787665     0.0042
     14598         8781         7486       -76.1932422986     10151.4685882936    -31324.9121468849       410.8647337832     0.0041
     14599         8781         7305       -76.1949310539     10153.1830676253    -31331.7137682757       410.9545431265     0.0042
     14600         8781         7272       -76.1980950788     10156.3960683137    -31347.3678383978       411.1608417317     0.0041
     14601         8781         7456       -76.1903441015     10148.5269189169    -31345.4942171136       411.1359357392     0.0041
     14602         8781         7359       -76.2050352138     10163.4471908206    -31342.8626336145       411.1014834441     0.0042
     14603         8781         7471       -76.2218438665     10180.5449417278    -31337.3017080624       411.0281991945     0.0041
     14604         8781         7461       -76.2243344345     10183.0807914200    -31335.1112289609       410.9988441135     0.0042
     14605         8781         7429       -76.2233309578     10182.0589943230    -31336.2501282235       411.0142618316     0.0042
     14606         8781         7386       -76.2217223185     10180.4211999836    -31330.1327498413       410.9334733186     0.0042
     14607         8781         7369       -76.2222766936     10180.9855927862    -31327.3535429359       410.8965741759     0.0041
     14608         8781         7336       -76.2090256899     10167.5036994908    -31321.1551373881       410.8162419890     0.0041
     14609         8781         7359       -76.2141079111     10172.6723630775    -31327.9750333469       410.9058195676     0.0042
     14610         8781         7392       -76.2116949727     10170.2180559461    -31335.6039063781       411.0058631887     0.0042
     14611         8781         7460       -76.2071225616     10165.5688771325    -31332.8319845849       410.9697197509     0.0041
     14612         8781         7436       -76.2049653497     10163.3761850466    -31340.0747613009       411.0646031722     0.0042
     14613         8781         7387       -76.1915563547     10149.7572519059    -31337.5766715705       411.0304163482     0.0041
     14614         8781         7486       -76.1903067237     10148.4889860393    -31336.9406982198       411.0217325921     0.0042
     14615         8781         7421       -76.2086557090     10167.1275282054    -31338.4081484433       411.0403244502     0.0042
     14616         8781         7469       -76.2131949680     10171.7436983102    -31342.8991699408       411.0997667145     0.0043
     14617         8781         7411       -76.2259967219     10184.7736528086    -31356.7997464494       411.2822023282     0.0042
     14618         8781         7344       -76.2064538414     10164.8891078230    -31350.5959258273       411.2002647678     0.0042
     14619         8781         7407       -76.2264400719     10185.2252048161    -31355.6066592494       411.2661014690     0.0041
     14620         8781         7433       -76.2236479107     10182.3817226674    -31349.3660035775       411.1839847815     0.0042
     14621         8781         7363       -76.2199539275     10178.6210626358    -31352.9769617424       411.2309519876     0.0042
     14622         8781         7343       -76.2253601665     10184.1253561603    -31351.9142376798       411.2176816988     0.0042
     14623         8781         7328       -76.2192351460     10177.8894685153    -31355.8434129577       411.2702617134     0.0042
     14624         8781         7450       -76.2307921964     10189.6589063536    -31349.8619752899       411.1911073669     0.0041
     14625         8781         7437       -76.2387657556     10197.7869312412    -31348.5183139968       411.1732148736     0.0042
     14626         8781         7407       -76.2410827139     10200.1499896842    -31345.5633141515       411.1346950758     0.0043
     14627         8781         7473       -76.2451114694     10204.2602085749    -31343.3283393746       411.1045229156     0.0042
     14628         8781         7466       -76.2461169965     10205.2863262001    -31340.2231558609       411.0630672612     0.0042
     14629         8781         7444       -76.2439648302     10203.0902152298    -31333.4408318301       410.9729026561     0.0042
     14630         8781         7443       -76.2295038736     10188.3462339214    -31335.6751996629       411.0017929188     0.0043
     14631         8781         7441       -76.2375046090     10196.5009219000    -31351.1765068176       411.2056771384     0.0042
     14632         8781         7436       -76.2541132337     10213.4499787169    -31349.4106469863       411.1823295801     0.0041
     14633         8781         7379       -76.2642930028     10223.8523287712    -31352.9062498695       411.2286939718     0.0042
     14634         8781         7444       -76.2627914779     10222.3173070862    -31345.4381200349       411.1310185420     0.0041
     14635         8781         7349       -76.2672863281     10226.9131183934    -31342.4043442852       411.0919944613     0.0043
     14636         8781         7437       -76.2696564711     10229.3373303380    -31337.9069458339       411.0333354609     0.0042
     14637         8781         7368       -76.2658275407     10225.4213380353    -31330.3053040698       410.9335018686     0.0042
     14638         8781         7517       -76.2453930443     10204.5475389631    -31326.9351244416       410.8891954551     0.0042
     14639         8781         7426       -76.2445799239     10203.7178201777    -31320.1087821587       410.7993664520     0.0043
     14640         8781         7335       -76.2502239332     10209.4784334717    -31323.7593245849       410.8466720626     0.0042
     14641         8781         7381       -76.2491981977     10208.4312646938    -31321.4225071021       410.8168408824     0.0043
     14642         8781         7490       -76.2458591643     10205.0232044526    -31318.1648904575       410.7734577627     0.0042
     14643         8781         7391       -76.2480690441     10207.2786410869    -31314.6066584572       410.7277286791     0.0043
     14644         8781         7408       -76.2420551830     10201.1419709314    -31307.7312764059       410.6368358688     0.0042
     14645         8781         7491       -76.2450425278     10204.1898589917    -31305.3005911714       410.6054909602     0.0042
     14646         8781         7557       -76.2446097617     10203.7482658158    -31301.8341769033       410.5599319774     0.0042
     14647         8781         7485       -76.2430014836     10202.1073512598    -31298.8317697257       410.5204106772     0.0042
     14648         8781         7450       -76.2440279087     10203.1545749996    -31295.7673841096       410.4801651165     0.0044
     14649         8781         7437       -76.2456504625     10204.8102260406    -31298.5584251671       410.5180139951     0.0042
     14650         8781         7505       -76.2387122716     10197.7323895103    -31303.7591900068       410.5860194613     0.0042
     14651         8781         7406       -76.2251342991     10183.8953325940    -31310.5198106300       410.6757018342     0.0042
     14652         8781         7482       -76.2171043414     10175.7209901661    -31312.0796027912       410.6968199045     0.0044
     14653         8781         7385       -76.2218249982     10180.5257327960    -31306.2134161024       410.6186510390     0.0043
     14654         8781         7501       -76.2203388872     10179.0129060452    -31300.1441453180       410.5385586620     0.0041
     14655         8781         7429       -76.2255681353     10184.3371564659    -31303.1413430416       410.5786488395     0.0042
     14656         8781         7520       -76.2287476419     10187.5757880318    -31304.2819909501       410.5931082061     0.0041
     14657         8781         7536       -76.2250153500     10183.7741968374    -31314.9390963622       410.7333493396     0.0042
     14658         8781         7407       -76.2022861619     10160.6535904397    -31318.1071604809       410.7744097130     0.0042
     14659         8781         7312       -76.2006631560     10159.0046442337    -31322.1513900243       410.8278326731     0.0042
     14660         8781         7470       -76.2217189230     10180.4177432667    -31316.7511722677       410.7563933682     0.0042
     14661         8781         7480       -76.2324075060     10191.3049846059    -31314.9568751833       410.7331815539     0.0041
     14662         8781         7435       -76.2429085204     10202.0125096732    -31313.1902570463       410.7098097709     0.0042
     14663         8781         7524       -76.2393104700     10198.3424345058    -31319.0290347808       410.7865376311     0.0042
     14664         8781         7473       -76.2630611072     10222.5929343875    -31312.4725115312       410.6992297108     0.0042
     14665         8781         7512       -76.2619861299     10221.4940879144    -31305.1370661988       410.6021859784     0.0041
     14666         8781         7338       -76.2594007443     10218.8517792101    -31303.0809663713       410.5742257390     0.0042
     14667         8781         7402       -76.2728585181     10232.6133366845    -31295.7298308868       410.4787143944     0.0041
     14668         8781         7402       -76.2776569269     10237.5245410580    -31288.1417058453       410.3777011387     0.0041
     14669         8781         7428       -76.2799086111     10239.8299678028    -31285.0103628878       410.3362071268     0.0042
     14670         8781         7360       -76.2755694968     10235.3877523782    -31277.0824161057       410.2323360319     0.0042
     14671         8781         7487       -76.2638458878     10223.3952151535    -31269.3231219905       410.1302712755     0.0041
     14672         8781         7506       -76.2799941574     10239.9175662216    -31279.1188541598       410.2585232043     0.0041
     14673         8781         7477       -76.2756526565     10235.4728699290    -31278.9086678896       410.2566135163     0.0043
     14674         8781         7437       -76.2751089159     10234.9163408893    -31282.8440911691       410.3077801046     0.0041
     14675         8781         7373       -76.2698674514     10229.5531514248    -31278.3714556935       410.2491661681     0.0041
     14676         8781         7480       -76.2703838638     10230.0814319284    -31278.7724921656       410.2550715761     0.0041
     14677         8781         7477       -76.2576959092     10217.1097819432    -31275.5812485428       410.2152144134     0.0041
     14678         8781         7466       -76.2691203706     10228.7889497134    -31276.9770838617       410.2324862269     0.0042
     14679         8781         7472       -76.2727089940     10232.4603356089    -31282.7643265693       410.3085388831     0.0040
     14680         8781         7492       -76.2758006568     10235.6243564138    -31284.0815303677       410.3251317562     0.0041
     14681         8781         7467       -76.2665802262     10226.1910196108    -31284.4873286437       410.3312842000     0.0042
     14682         8781         7336       -76.2696141363     10229.2940247042    -31280.6176939229       410.2814095134     0.0041
     14683         8781         7394       -76.2713251644     10231.0444353841    -31277.9688419985       410.2461243730     0.0041
     14684         8781         7518       -76.2644100757     10223.9720230551    -31274.8891670591       410.2057467062     0.0042
     14685         8781         7524       -76.2744964494     10234.2895057024    -31267.4630366511       410.1082662238     0.0041
     14686         8781         7485       -76.2624883715     10222.0074668275    -31263.5907998691       410.0569017119     0.0042
     14687         8781         7412       -76.2469374235     10206.1236298000    -31263.4245785051       410.0548080558     0.0041
     14688         8781         7471       -76.2437259947     10202.8465320860    -31256.5294012424       409.9645281872     0.0041
     14689         8781         7552       -76.2349909560     10193.9381974214    -31257.0649367940       409.9712638575     0.0041
     14690         8781         7312       -76.2254370688     10184.2036747221    -31269.2225961286       410.1315379135     0.0042
     14691         8781         7401       -76.2432014561     10202.3113674439    -31271.6332381748       410.1626250018     0.0041
     14692         8781         7399       -76.2666202831     10226.2319826031    -31271.6544385623       410.1635351128     0.0041
     14693         8781         7395       -76.2524788410     10211.7808363391    -31264.1819490931       410.0651581151     0.0041
     14694         8781         7468       -76.2536933720     10213.0211640877    -31263.1231217266       410.0521489255     0.0041
     14695         8781         7465       -76.2536983991     10213.0262982367    -31259.4310109771       410.0035668249     0.0041
     14696         8781         7431       -76.2531806976     10212.4975819962    -31260.5045251034       410.0171189189     0.0042
     14697         8781         7400       -76.2552581339     10214.6193837774    -31266.0666545633       410.0910447638     0.0041
     14698         8781         7356       -76.2534527367     10212.7754056945    -31263.3109987638       410.0535455097     0.0041
     14699         8781         7510       -76.2614412090     10220.9371125665    -31256.3108680230       409.9605942918     0.0042
     14700         8781         7443       -76.2584962935     10217.9275761027    -31254.2029331028       409.9338671912     0.0042
     14701         8781         7512       -76.2484268778     10207.6438984764    -31252.7690444566       409.9148521441     0.0041
     14702         8781         7356       -76.2390114699     10198.0375085116    -31245.8183862431       409.8239925395     0.0042
     14703         8781         7408       -76.2370307093     10196.0177214178    -31239.1640924028       409.7370117344     0.0041
     14704         8781         7429       -76.2365083086     10195.4850946478    -31241.9551815718       409.7737190077     0.0041
     14705         8781         7429       -76.2515878548     10210.8710212508    -31235.4128100466       409.6877746024     0.0042
     14706         8781         7508       -76.2663152603     10225.9200639551    -31240.1987596855       409.7513106155     0.0041
     14707         8781         7517       -76.2730816917     10232.8417041173    -31232.8407627360       409.6531574725     0.0041
     14708         8781         7406       -76.2589211344     10218.3616846490    -31229.7324241602       409.6134462131     0.0041
     14709         8781         7442       -76.2672023498     10226.8272348477    -31222.4649171460       409.5183548280     0.0042
     14710         8781         7459       -76.2755395898     10235.3571414898    -31219.3393229494       409.4770202241     0.0042
     14711         8781         7554       -76.2864692156     10246.5501194986    -31214.7489602252       409.4171241702     0.0042
     14712         8781         7508       -76.2889618288     10249.1045064056    -31206.7226864866       409.3107997049     0.0042
     14713         8781         7425       -76.2835125810     10243.5210368258    -31206.5124296083       409.3080822493     0.0042
     14714         8781         7551       -76.2917824461     10251.9957942961    -31202.7011798496       409.2577391946     0.0041
     14715         8781         7492       -76.2831467959     10243.1463509228    -31194.4334044914       409.1492816404     0.0043
     14716         8781         7555       -76.2920036207     10252.2225449645    -31189.7858727903       409.0873430827     0.0042
     14717         8781         7597       -76.3024971516     10262.9863929086    -31198.6762212315       409.2034583968     0.0042
     14718         8781         7359       -76.2843972315     10244.4272705382    -31190.0306760773       409.0906307330     0.0042
     14719         8781         7506       -76.2731733689     10232.9355163890    -31195.4253232970       409.1618063860     0.0042
     14720         8781         7520       -76.2879497384     10248.0672568542    -31196.2383460189       409.1727230518     0.0042
     14721         8781         7435       -76.3004288390     10260.8639059518    -31188.1520258286       409.0658562673     0.0042
     14722         8781         7525       -76.3051304720     10265.6893218491    -31187.3628222061       409.0555088169     0.0042
     14723         8781         7501       -76.3218086048     10282.8248603391    -31186.9346377499       409.0508844632     0.0043
     14724         8781         7508       -76.2986680287     10259.0573215010    -31185.1424628645       409.0268370039     0.0042
     14725         8781         7463       -76.2880879644     10248.2089128363    -31191.3423295645       409.1080287979     0.0042
     14726         8781         7475       -76.2925312459     10252.7634923362    -31203.3729780790       409.2666334481     0.0043
