User:
nsb37
Hostname:

CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                16
On-line CPU(s) list:   0-15
Thread(s) per core:    2
Core(s) per socket:    8
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz
Stepping:              4
CPU MHz:               1544.062
Computation started at:
Wed 25 Nov 11:20:40 GMT 2020
git commit: 2dc9da2c14d8b29bbb58a979480699b27e79f1a4, branch: master, compiled at: Wed 25 Nov 11:13:16 GMT 2020

Number of MPI processes used: 4

{
    "sampling": {
        "tau": "0.001",
        "maxIter": "30000",
        "seed": "100",
        "shiftDamping": "0.01",
        "initialShift": "0.0",
        "initialPop": "50.0",
        "targetPop": "1000.0",
        "mainMemoryFac": "10.0",
        "spawnMemoryFac": "10.0",
        "initiator": "true"
    }
}

Starting heat bath construction
Heat bath construction done
Hartree--Fock energy: -128.496

#  1. Iter     2. nDets  3. nSpawned           4. Shift_1        5. nWalkers_1      6. Energy_Num_1    7. Energy_Denom_1    8. Time
     29054          874          143      -128.5365527117      1002.9688652058    -17075.4321480778       132.6672318123     0.0005
     29055          874          125      -128.5373514387      1003.0489782328    -17074.9995878119       132.6618981941     0.0005
     29056          874          131      -128.5497578462      1004.2941739307    -17074.6048872413       132.6564588296     0.0005
     29057          874          118      -128.5261457635      1001.9256236462    -17073.7674741685       132.6493738981     0.0006
     29058          874          110      -128.4954579821       998.8556491382    -17073.2575294302       132.6454214730     0.0005
     29059          874          125      -128.4436934395       993.6984780081    -17073.0284438433       132.6455397594     0.0006
     29060          874          126      -128.4256295363       991.9050909617    -17073.6098009239       132.6525243815     0.0005
     29061          874          117      -128.4319807650       992.5352726634    -17074.7402625032       132.6619055938     0.0005
     29062          874          103      -128.4379268841       993.1256214604    -17075.8311035606       132.6704449034     0.0005
     29063          874          123      -128.4143423428       990.7861401024    -17076.8096972849       132.6781958885     0.0005
     29064          874          116      -128.4075517438       990.1135653458    -17078.1850734238       132.6890764807     0.0005
     29065          874          108      -128.4404580289       993.3770277480    -17079.6265320079       132.7008590036     0.0005
     29066          874          125      -128.4618301498       995.5023554739    -17080.5126353438       132.7082758804     0.0006
     29067          874          118      -128.4737232419       996.6870199199    -17081.1909084033       132.7128569144     0.0005
     29068          874          109      -128.4415375445       993.4842701382    -17081.4132168955       132.7158597404     0.0005
     29069          874          123      -128.4364481397       992.9787744172    -17082.2507763933       132.7231341868     0.0005
     29070          874          126      -128.4363593421       992.9699570516    -17083.2000569208       132.7310845137     0.0006
     29071          874          117      -128.4298768339       992.3264720516    -17084.1834383232       132.7390471030     0.0005
     29072          874          125      -128.4256287662       991.9050145764    -17085.3062217947       132.7478706519     0.0005
     29073          874           99      -128.4188126576       991.2291517064    -17086.3902283677       132.7572587094     0.0005
     29074          874          123      -128.4580622025       995.1273260897    -17087.4613899728       132.7675523186     0.0006
     29075          874          118      -128.4717930840       996.4946621525    -17088.0926561634       132.7726356600     0.0005
     29076          874          109      -128.4998663275       999.2960762838    -17088.4780783906       132.7758961107     0.0005
     29077          874          141      -128.4924662632       998.5568643050    -17088.3435256050       132.7754291914     0.0005
     29078          874          108      -128.4784891926       997.1621492561    -17088.6589837929       132.7759448204     0.0005
     29079          874          133      -128.5806979844      1007.4062859595    -17089.4513722510       132.7783162702     0.0005
     29080          874          116      -128.5768364609      1007.0173487586    -17087.9503187466       132.7671166511     0.0005
     29081          874          141      -128.5942072465      1008.7681371878    -17086.4837267917       132.7564306600     0.0006
     29082          874          122      -128.6389381714      1013.2905574315    -17085.0230472681       132.7434394454     0.0005
     29083          874          127      -128.6931016891      1018.7937857919    -17082.7767932676       132.7245117654     0.0005
     29084          874          124      -128.6650568352      1015.9405962413    -17079.1521693789       132.6983979577     0.0005
     29085          874          118      -128.7379453010      1023.3726841521    -17076.4528491953       132.6760107952     0.0005
     29086          874          128      -128.7256274767      1022.1128877141    -17072.3911890942       132.6439568587     0.0005
     29087          874           95      -128.6915280954      1018.6334816623    -17068.3667289284       132.6135445512     0.0005
     29088          874          120      -128.6900758676      1018.4855636145    -17065.1747343781       132.5876612564     0.0006
     29089          874          109      -128.6780382961      1017.2602919491    -17061.7603142451       132.5619755610     0.0005
     29090          874          113      -128.7090593383      1020.4208390276    -17058.6420929350       132.5378905658     0.0005
     29091          874          126      -128.7203991218      1021.5786304961    -17055.3005397135       132.5096984831     0.0005
     29092          874          130      -128.7218143813      1021.7232206185    -17051.4873536187       132.4800097658     0.0005
     29093          874          127      -128.6656924354      1016.0051714956    -17047.5534205217       132.4501402067     0.0006
     29094          874          119      -128.6833481985      1017.8005906664    -17096.1192251161       132.8269196117     0.0005
     29095          874          136      -128.6901206717      1018.4901268559    -17092.8949050032       132.8020811813     0.0006
     29096          874          127      -128.6490133300      1014.3119782000    -17089.4203990408       132.7763479970     0.0005
     29097          874          102      -128.6645637243      1015.8905003344    -17086.7037643895       132.7560778818     0.0005
     29098          874          111      -128.5977692547      1009.1275252357    -17083.8481127094       132.7337464517     0.0006
     29099          874          136      -128.6084457195      1010.2054920230    -17082.0244654860       132.7202846583     0.0005
     29100          874          118      -128.5662904211      1005.9559040523    -17080.1335720762       132.7054072468     0.0005
     29101          874          125      -128.5680905863      1006.1370090400    -17079.1281476314       132.6961257390     0.0005
     29102          874          112      -128.6092008251      1010.2817760922    -17078.1058765095       132.6866060053     0.0005
     29103          874          124      -128.6163394118      1011.0032319706    -17076.2524708730       132.6716321766     0.0007
     29104          874          134      -128.6204453173      1011.4184255784    -17167.1315969024       133.3793138377     0.0005
     29105          874          134      -128.6655030523      1015.9859302629    -17331.0025844601       134.6553228017     0.0005
     29106          874          109      -128.6418902249      1013.5897303786    -17327.7814342523       134.6325454066     0.0005
     29107          874          126      -128.6468126697      1014.0887871476    -17325.0940568604       134.6129509194     0.0005
     29108          874          129      -128.5537632488      1004.6965147570    -17322.4010012205       134.5926966591     0.0005
     29109          874          122      -128.5641156390      1005.7371543520    -17321.4182966540       134.5849692189     0.0005
     29110          874          134      -128.5595000669      1005.2730562257    -17320.2181013987       134.5758489462     0.0006
     29111          874          108      -128.5719221904      1006.5225947744    -17319.1441782031       134.5673504361     0.0005
     29112          874          120      -128.5680948221      1006.1374352144    -17317.8479867542       134.5571808504     0.0005
     29113          874          119      -128.5503920394      1004.3578676080    -17316.5130672518       134.5475270331     0.0005
     29114          874          109      -128.6355851072      1012.9508515629    -17367.7879721222       134.9456880701     0.0005
     29115          874          119      -128.6670041648      1016.1384526272    -17365.4953789774       134.9268988564     0.0005
     29116          874          128      -128.6416829431      1013.5687207253    -17362.4657740397       134.9038729828     0.0005
     29117          874          122      -128.6217303175      1011.5484012151    -17359.8674890438       134.8842669695     0.0005
     29118          874          138      -128.6767461557      1017.1288561294    -17357.8543049457       134.8673551010     0.0006
     29119          874          124      -128.6913198324      1018.6122675090    -17355.2241920513       134.8430255122     0.0005
     29120          874          125      -128.7028108594      1019.7834303882    -17351.8101397794       134.8167351538     0.0005
     29121          874          107      -128.6984090225      1019.3346371299    -17348.2830101024       134.7889007385     0.0005
     29122          874          127      -128.7077889401      1020.2912131804    -17344.7908000201       134.7616653886     0.0005
     29123          874          122      -128.7198668844      1021.5242597079    -17340.9920051792       134.7331714886     0.0005
     29124          874          110      -128.7024560006      1019.7472431145    -17337.2364450986       134.7030563136     0.0005
     29125          874          142      -128.6639478124      1015.8279323560    -17333.5207672305       134.6752931691     0.0005
     29126          874          108      -128.6689505887      1016.3362554944    -17330.5455569912       134.6527218483     0.0006
     29127          874          123      -128.6311750108      1012.5042289589    -17327.3865133409       134.6294806729     0.0005
     29128          874          118      -128.6592140173      1015.3471740311    -17325.0304188031       134.6113292155     0.0005
     29129          874          128      -128.6197608220      1011.3491968331    -17322.1088207174       134.5894058374     0.0005
     29130          874          121      -128.6482315221      1014.2326815900    -17319.9841481715       134.5727960119     0.0005
     29131          874          124      -128.6249858575      1011.8777684576    -17317.3804612807       134.5523568545     0.0005
     29132          874          106      -128.6134169445      1010.7078127505    -17315.1691655611       134.5350485605     0.0005
     29133          874          130      -128.6429844428      1013.7006452493    -17313.2664709848       134.5192989172     0.0005
     29134          874          127      -128.6416273664      1013.5630876670    -17310.7204268872       134.4995737185     0.0006
     29135          874          114      -128.6412023081      1013.5200062391    -17308.2841974237       134.4800339384     0.0005
     29136          874          120      -128.6378992027      1013.1852851832    -17305.6549273418       134.4605541588     0.0005
     29137          874          134      -128.6566172412      1015.0835453305    -17303.3181157831       134.4415213384     0.0005
     29138          874          120      -128.7032377526      1019.8269651786    -17300.4213085741       134.4199747304     0.0005
     29139          874          147      -128.6809982914      1017.5614450793    -17296.8279777737       134.3921648477     0.0005
     29140          874          110      -128.6559247741      1015.0132565711    -17293.6432626156       134.3673495279     0.0005
     29141          874          116      -128.6577818318      1015.2017678924    -17290.9157682376       134.3459078522     0.0006
     29142          874          116      -128.7028871431      1019.7912097001    -17288.3149692474       134.3242201100     0.0005
     29143          874          119      -128.7017317381      1019.6733893157    -17284.5018906356       134.2964771332     0.0005
     29144          874          136      -128.7176181097      1021.2945677489    -17281.1733882583       134.2688950531     0.0005
     29145          874          122      -128.7372866797      1023.3052848690    -17277.3876270691       134.2391855923     0.0005
     29146          874          105      -128.7542643083      1025.0440901953    -17273.2645656441       134.2068424125     0.0005
     29147          874          109      -128.7281337848      1022.3690927980    -17268.7245557039       134.1722285114     0.0005
     29148          874          115      -128.7424620067      1023.8350158798    -17272.6150918676       134.2007611547     0.0005
     29149          874          117      -128.6916721996      1018.6481607010    -17268.2515180429       134.1677326999     0.0006
     29150          874          127      -128.7247235548      1022.0205008688    -17264.8747662969       134.1415267271     0.0005
     29151          874          134      -128.7572332228      1025.3484621986    -17261.0570082743       134.1108923136     0.0005
     29152          874          101      -128.6975321431      1019.2452576969    -17256.4628551236       134.0759049957     0.0005
     29153          874          130      -128.6972113167      1019.2125581462    -17252.9485926459       134.0489312817     0.0005
     29154          874          129      -128.7058742479      1020.0958775239    -17261.3108102583       134.1141184901     0.0005
     29155          874          129      -128.6989320900      1019.3879566092    -17257.6807449378       134.0860182942     0.0005
     29156          874          126      -128.7144541754      1020.9714879694    -17254.1697797676       134.0588548322     0.0005
     29157          874          127      -128.7402150250      1023.6049878670    -17250.3886426075       134.0296160001     0.0005
     29158          874          136      -128.7251320496      1022.0622507308    -17246.0133434551       133.9969308283     0.0005
     29159          874          119      -128.7043412717      1019.9395112352    -17241.9967172276       133.9662746998     0.0005
     29160          874          140      -128.7665739466      1026.3066593212    -17238.5785265453       133.9384108478     0.0005
     29161          874          119      -128.7894647768      1028.6586513934    -17234.0640585229       133.9022174458     0.0005
     29162          874          119      -128.8044276626      1030.1989736830    -17228.9946774090       133.8629686911     0.0005
     29163          874          121      -128.8365669848      1033.5152897121    -17223.7304602109       133.8217284645     0.0005
     29164          874          112      -128.8449575931      1034.3828358207    -17272.1124250821       134.1946726359     0.0005
     29165          874          137      -128.8875606377      1038.7990220928    -17266.1425335004       134.1478913180     0.0005
     29166          874          133      -128.8328385336      1033.1300204076    -17259.2987295639       134.0954111997     0.0005
     29167          874          126      -128.8100711444      1030.7805286820    -17253.3830819632       134.0502895953     0.0005
     29168          874          114      -128.8107349163      1030.8489512710    -17247.8513861077       134.0082351489     0.0005
     29169          874          129      -128.7768631871      1027.3631943839    -17242.3671225725       133.9661049450     0.0005
     29170          874          133      -128.7854913342      1028.2500009763    -17237.4655436298       133.9285256498     0.0005
     29171          874          121      -128.8092876331      1030.6997690242    -17232.4459017995       133.8898013412     0.0005
     29172          874          132      -128.7759439096      1027.2687555402    -17227.2287407650       133.8479021476     0.0006
     29173          874          143      -128.7050152473      1020.0082549876    -17222.1882340371       133.8104790532     0.0005
     29174          874          119      -128.6786729113      1017.3248508808    -17218.5927781956       133.7825574205     0.0005
     29175          874          128      -128.6487559674      1014.2858739421    -17215.4046484598       133.7581657591     0.0005
     29176          874          119      -128.6147977101      1010.8473774413    -17212.5662478661       133.7377801804     0.0005
     29177          874          120      -128.5861683511      1007.9575249029    -17210.3910311680       133.7219392105     0.0005
     29178          874          126      -128.5801963320      1007.3557504493    -17208.7743829655       133.7099284904     0.0005
     29179          874          116      -128.6134121662      1010.7073298060    -17207.4749585754       133.6987173673     0.0005
     29180          874          135      -128.6532646125      1014.7432825503    -17205.4547663610       133.6830662698     0.0006
     29181          874          100      -128.6006963338      1009.4229480758    -17202.7435670695       133.6620894073     0.0005
     29182          874          139      -128.6305206167      1012.4379734504    -17200.9993679556       133.6481422223     0.0005
     29183          874          100      -128.6426174307      1013.6634418912    -17198.7373824103       133.6302105326     0.0005
     29184          874          124      -128.6358388445      1012.9765542289    -17196.2275059170       133.6106647490     0.0005
     29185          874          109      -128.6353568774      1012.9277332644    -17193.7635201415       133.5920275158     0.0005
     29186          874          113      -128.5842457604      1007.7637545585    -17191.2031750141       133.5734572692     0.0005
     29187          874          106      -128.5619235001      1005.5167069586    -17189.6193345427       133.5617166926     0.0005
     29188          874          109      -128.5461210130      1003.9289953016    -17188.5283632527       133.5529585474     0.0006
     29189          874          122      -128.5716808722      1006.4983058411    -17187.5850789209       133.5463114454     0.0005
     29190          874          131      -128.5973711942      1009.0873566568    -17186.4089147002       133.5362512493     0.0005
     29191          874          103      -128.5845831990      1007.7977609708    -17184.8721754307       133.5227612217     0.0005
     29192          874          122      -128.6452383938      1013.9291541584    -17183.3114230435       133.5109800454     0.0004
     29193          874           96      -128.6370628796      1013.1005537059    -17180.6767095790       133.4911017740     0.0005
     29194          874          113      -128.5743612703      1006.7681236153    -17178.1957491083       133.4723178207     0.0005
     29195          874          106      -128.5211822823      1001.4284431443    -17176.7195059515       133.4619054397     0.0005
     29196          874          113      -128.4876561172       998.0766593701    -17176.2392486683       133.4585912400     0.0005
     29197          874          125      -128.5433474700      1003.6505898899    -17176.4712524312       133.4597514774     0.0005
     29198          874          125      -128.5326033068      1002.5728304004    -17175.5743601396       133.4534791708     0.0005
     29199          874          117      -128.5061950064       999.9286988382    -17174.9304269332       133.4486410049     0.0005
     29200          874          121      -128.5247068017      1001.7814607485    -17216.2324264788       133.7686957670     0.0005
     29201          874          116      -128.5603605841      1005.3595654300    -17215.7907274859       133.7649024786     0.0005
     29202          874          115      -128.6027001728      1009.6252404491    -17214.7931242498       133.7563400730     0.0005
     29203          874          119      -128.5764131297      1006.9747194717    -17213.0944582755       133.7421150271     0.0005
     29204          874          133      -128.6121949151      1010.5843088360    -17237.6302335970       133.9323552871     0.0006
     29205          874          128      -128.6475498449      1014.1635460151    -17235.5248200022       133.9168398687     0.0005
     29206          874          128      -128.6008897607      1009.4424732258    -17232.7764301973       133.8965916272     0.0005
     29207          874          122      -128.6175468783      1011.1253145903    -17230.8001190651       133.8825940735     0.0005
     29208          874          127      -128.6024378215      1009.5987531519    -17228.4772127477       133.8663678850     0.0005
     29209          874          115      -128.5933721874      1008.6839026058    -17226.6269869387       133.8521662575     0.0005
     29210          874          118      -128.5610126797      1005.4251266214    -17224.8229781982       133.8391795915     0.0005
     29211          874          108      -128.5454333919      1003.8599654020    -17223.7238573332       133.8305251555     0.0005
     29212          874          121      -128.5640565421      1005.7312107724    -17579.4502783280       136.5988501334     0.0006
     29213          874          115      -128.5275347600      1002.0648004286    -17578.3393005977       136.5896014608     0.0005
     29214          874          118      -128.5066629691       999.9754928732    -17577.6840492812       136.5853419101     0.0004
     29215          874          118      -128.5013285122       999.4422025063    -17577.4823869858       136.5839332728     0.0005
     29216          874          119      -128.5201564257      1001.3257162177    -17577.4513563224       136.5832532513     0.0005
     29217          874          108      -128.5007917967       999.3885623309    -17576.8884199774       136.5800016554     0.0004
     29218          874           97      -128.4272610574       992.0669355659    -17576.7151274272       136.5793949580     0.0004
     29219          874          109      -128.3857432253       987.9566271826    -17577.8322458138       136.5888310472     0.0004
     29220          874          105      -128.3525520482       984.6829187611    -17579.7974225528       136.6039386604     0.0005
     29221          874          127      -128.3794147325       987.3315973351    -17582.3925657502       136.6235819902     0.0004
     29222          874          119      -128.3716656978       986.5668070155    -17584.4631313402       136.6395580685     0.0005
     29223          874          114      -128.3736960362       986.7671337973    -17586.6524075177       136.6565948396     0.0005
     29224          874          110      -128.3206420755       981.5458061726    -17588.7888638870       136.6733562758     0.0005
     29225          874          118      -128.3200658230       981.4892459841    -17592.0408324608       136.6973708308     0.0005
     29226          874          122      -128.3448298569       983.9228212917    -17595.2737817814       136.7214683775     0.0004
     29227          874          120      -128.3400726824       983.4548633500    -17597.8046061079       136.7421843971     0.0005
     29228          874           99      -128.3843345491       987.8174658834    -17600.7067252488       136.7635540620     0.0006
     29229          874          118      -128.3787217750       987.2631818287    -17602.4804335765       136.7788736564     0.0004
     29230          874          124      -128.3769732787       987.0905743100    -17604.5027074147       136.7949626756     0.0005
     29231          874          123      -128.3699704233       986.3995710364    -17606.6872519984       136.8112927729     0.0005
     29232          874          112      -128.4061042884       989.9702611998    -17608.8607148635       136.8285828893     0.0004
     29233          874          120      -128.4686702384       996.1835208406    -17610.3968863691       136.8409310453     0.0005
     29234          874          109      -128.4460995643       993.9376030274    -17610.8436237070       136.8447187327     0.0004
     29235          874          132      -128.4880075266       998.1117333461    -17611.4764751502       136.8515952026     0.0005
     29236          874          117      -128.5210934034      1001.4195425954    -17611.7440265966       136.8527368465     0.0006
     29237          874          116      -128.5266639261      1001.9775410313    -17611.3196055396       136.8493506072     0.0005
     29238          874          118      -128.4944077334       998.7507499640    -17610.6829236820       136.8452021292     0.0005
     29239          874          118      -128.4638469454       995.7031481919    -17610.6882063898       136.8454678822     0.0005
     29240          874          125      -128.4414911412       993.4796600571    -17611.1572834045       136.8499157410     0.0005
     29241          874          127      -128.3909210335       988.4683046322    -17612.0124582429       136.8574231343     0.0005
     29242          874          122      -128.3838617457       987.7707626437    -17613.9959305144       136.8718518341     0.0005
     29243          874          124      -128.3638976479       985.8007345824    -17616.1367999851       136.8872482729     0.0004
     29244          874          110      -128.3438891320       983.8302655816    -17618.6948568947       136.9053792740     0.0006
     29245          874          123      -128.3402010977       983.4674924966    -17621.5093658208       136.9262519501     0.0004
     29246          874          129      -128.3680772785       986.2128489923    -17624.3214636694       136.9476327972     0.0005
     29247          874          134      -128.3176525567       981.2524150734    -17626.5182842253       136.9651994058     0.0005
     29248          874          123      -128.3540724764       984.8326441077    -17629.6724547481       136.9896746999     0.0004
     29249          874          123      -128.3568879645       985.1099616118    -17632.0821282587       137.0091652146     0.0005
     29250          874          113      -128.3500401544       984.4356079369    -17634.4134164341       137.0282727548     0.0005
     29251          874          114      -128.3734317942       986.7410596054    -17637.1876427309       137.0483213033     0.0005
     29252          874          107      -128.3620961704       985.6231607893    -17639.2868976184       137.0651670001     0.0005
     29253          874          119      -128.2731068477       976.8910777674    -17641.4152885932       137.0835684867     0.0006
     29254          874          128      -128.2782091512       977.3896444325    -17645.4007776538       137.1141714178     0.0005
     29255          874          101      -128.2974082345       979.2679454548    -17649.3008020126       137.1440815826     0.0004
     29256          874          132      -128.2786720107       977.4348848817    -17678.3494819192       137.3706698582     0.0005
     29257          874          129      -128.2831386318       977.8715655261    -17682.2269978920       137.4005723924     0.0005
     29258          874          100      -128.2953909376       979.0704179585    -17686.0829683827       137.4298677195     0.0005
     29259          874          116      -128.2924405904       978.7816007981    -17689.8039234193       137.4574854598     0.0005
     29260          874          125      -128.3159320389       981.0836033658    -17693.2444522690       137.4855142975     0.0005
     29261          874          139      -128.3367513859       983.1282830761    -17696.5179473825       137.5103191166     0.0006
     29262          874          120      -128.3010504644       979.6246823134    -17699.2531125833       137.5322655359     0.0005
     29263          874          111      -128.3126591186       980.7625550663    -17702.8524695569       137.5591254864     0.0005
     29264          874          129      -128.3036585531       979.8802104398    -17706.0122406778       137.5843938063     0.0004
     29265          874          118      -128.2703563586       976.6224218907    -17709.3715580252       137.6109051052     0.0005
     29266          874          101      -128.2416702967       973.8248911983    -17713.2458596046       137.6420042577     0.0005
     29267          874          106      -128.2531581086       974.9442457350    -17717.6570031766       137.6770588454     0.0004
     29268          874          116      -128.2556599090       975.1881878409    -17722.1823691272       137.7105407526     0.0005
     29269          874          109      -128.2225797325       971.9675779568    -17792.4195557331       138.2569724121     0.0006
     29270          874          107      -128.2548751022       975.1116574141    -17797.2893858071       138.2948230231     0.0005
     29271          874          126      -128.3453653588       983.9755119604    -17801.9113947823       138.3282177141     0.0004
     29272          874          105      -128.3428072463       983.7238321406    -17804.5959438310       138.3491031132     0.0004
     29273          874          123      -128.3214200917       981.6221749995    -17806.9517091371       138.3703455782     0.0004
     29274          874          140      -128.3832660882       987.7119270932    -17810.2449619506       138.3945506527     0.0005
     29275          874          112      -128.3368363587       983.1366370241    -17812.1162738357       138.4102008126     0.0005
     29276          874          121      -128.3178006261       981.2669445269    -17815.2172912978       138.4322790904     0.0005
     29277          874          117      -128.2660631970       976.2032320910    -17818.3530023696       138.4569960499     0.0005
     29278          874          121      -128.2174825571       971.4722752754    -17822.3967881817       138.4888808316     0.0005
     29279          874          119      -128.1638956664       966.2803807083    -17827.2286241638       138.5275008343     0.0005
     29280          874          101      -128.1409731161       964.0679563362    -17833.2244044536       138.5735548650     0.0005
     29281          874          110      -128.0870986819       958.8880604971    -17839.5172432388       138.6228006657     0.0005
     29282          874          121      -128.0727513050       957.5132941070    -17846.7463482998       138.6795321923     0.0005
     29283          874          113      -128.0593191095       956.2280069320    -17854.1463112010       138.7382766238     0.0005
     29284          874          103      -128.0451048865       954.8697686689    -17861.8771058022       138.7989094990     0.0005
     29285          874          112      -128.0564370985       955.9524606796    -17870.0087236216       138.8615417912     0.0005
     29286          874          121      -128.0934399552       959.4963104563    -17877.8724624254       138.9226287376     0.0005
     29287          874          106      -128.1197978204       962.0286738153    -17885.0458408151       138.9786020227     0.0005
     29288          874          110      -128.1469322542       964.6426289574    -17891.8629378919       139.0309346808     0.0004
     29289          874          132      -128.2165089914       971.3777006722    -17898.5941426254       139.0795145191     0.0005
     29290          874          107      -128.1775456424       967.6002517196    -17903.5845313835       139.1184346332     0.0004
     29291          874          114      -128.1848225162       968.3046184606    -17909.0994591675       139.1627861589     0.0005
     29292          874          127      -128.2223222744       971.9425541894    -17914.7984571091       139.2061391540     0.0005
     29293          874          113      -128.2445503704       974.1054003307    -17919.5767701066       139.2442854582     0.0005
     29294          874          107      -128.1997265051       969.7488545622    -17923.9505395299       139.2793470802     0.0005
     29295          874          110      -128.2940045692       978.9346921445    -17929.2596474702       139.3206605694     0.0004
     29296          874          120      -128.4214897747       991.4945508784    -17933.1131084809       139.3488514309     0.0005
     29297          874           97      -128.3903001143       988.4069306426    -17934.4411916333       139.3592830798     0.0004
     29298          874          121      -128.3918434351       988.5594853120    -17936.2468666000       139.3740620783     0.0005
     29299          874          118      -128.3927081027       988.6449665422    -17938.0225792292       139.3886275452     0.0004
     29300          874          128      -128.3718723606       986.5871958927    -17939.7309631533       139.4030740094     0.0005
     29301          874          127      -128.3790610061       987.2966734329    -17984.8957907715       139.7560328064     0.0005
     29302          874          145      -128.3697112846       986.3740099364    -17986.9546872964       139.7724246132     0.0005
     29303          874          119      -128.4165583862       991.0057269356    -17989.2496388501       139.7901251758     0.0005
     29304          874          125      -128.4425854866       993.5883869949    -17990.8239523610       139.8012792179     0.0005
     29305          874           98      -128.4178513276       991.1338664507    -17991.6861134496       139.8087955279     0.0005
     29306          874          126      -128.4428445935       993.6141318857    -17993.3720231143       139.8197702951     0.0005
     29307          874          119      -128.4355364145       992.8882461715    -17994.2457161223       139.8272513711     0.0005
     29308          874          127      -128.4630942497       995.6282048714    -17995.5302685053       139.8357547299     0.0005
     29309          874          109      -128.4595664515       995.2770292816    -17995.8942516932       139.8404050352     0.0005
     29310          874          131      -128.4825189783       997.5640652022    -17996.3450450423       139.8455488238     0.0005
     29311          874          113      -128.4732528566       996.6401383310    -17996.4992355196       139.8474829929     0.0005
     29312          874          126      -128.4760790499       996.9218479032    -17997.0366699326       139.8507130326     0.0005
     29313          874          121      -128.5362926876      1002.9427859330    -17997.6227827187       139.8535479018     0.0005
     29314          874          119      -128.5316507637      1002.4773355631    -17997.1145553194       139.8479617375     0.0005
     29315          874          121      -128.5873893681      1008.0806057418    -17996.3310141396       139.8430249600     0.0005
     29316          874          105      -128.5693103229      1006.2597387315    -17994.5755249939       139.8302937017     0.0004
     29317          874          133      -128.6200907033      1011.3825599029    -17993.2948411913       139.8200916006     0.0006
     29318          874          121      -128.6744960443      1016.9000165501    -17991.0922901381       139.8027901265     0.0005
     29319          874          132      -128.6806811786      1017.5291774233    -17987.7304863456       139.7778847748     0.0005
     29320          874          105      -128.6385048833      1013.2466537115    -17984.4107727885       139.7521193148     0.0005
     29321          874          124      -128.6188413434      1011.2562097136    -18009.7374691639       139.9499669496     0.0005
     29322          874          103      -128.6344281552      1012.8336647879    -18007.7557397291       139.9328242524     0.0005
     29323          874          123      -128.5930930933      1008.6557512287    -18005.3366160568       139.9135025485     0.0005
     29324          874          108      -128.6469086921      1014.0985247258    -18004.1501557645       139.8999668458     0.0005
     29325          874          121      -128.6842539439      1017.8927816620    -18001.4603826301       139.8789036520     0.0006
     29326          874          125      -128.7020820196      1019.7091072183    -17998.2849645289       139.8526198167     0.0005
     29327          874          125      -128.5671065680      1006.0380081797    -17994.2158995342       139.8238476171     0.0005
     29328          874          112      -128.5128939821      1000.5987730645    -17992.6922025759       139.8139541238     0.0005
     29329          874          109      -128.5307371409      1002.3857511320    -17992.2874886159       139.8116410066     0.0005
     29330          874          126      -128.5841748939      1007.7566129147    -17991.9518805467       139.8068332463     0.0005
     29331          874          126      -128.5278052738      1002.0919080301    -17990.1160170546       139.7945546884     0.0005
     29332          874          110      -128.5253410539      1001.8450009778    -17989.5129287833       139.7901573747     0.0005
     29333          874          120      -128.5455904895      1003.8757359283    -17988.9244796088       139.7861046730     0.0006
     29334          874          130      -128.5234234384      1001.6529040431    -17987.8441070360       139.7792214991     0.0005
     29335          874          123      -128.5103467248      1000.3439272721    -17987.4143402494       139.7754371573     0.0005
     29336          874          133      -128.5050460434       999.8138173330    -18040.5074699244       140.1875219031     0.0005
     29337          874          125      -128.4940862189       998.7186391927    -18040.1697867408       140.1863027886     0.0005
     29338          874          132      -128.4998208668       999.2915334185    -18040.5225174229       140.1866201019     0.0005
     29339          874          144      -128.5210815804      1001.4183586239    -18040.5070918700       140.1861334950     0.0005
     29340          874          124      -128.4894862903       998.2593413993    -18040.1595447827       140.1826664326     0.0005
     29341          874          127      -128.4921747017       998.5277506512    -18040.3300852500       140.1836285680     0.0005
     29342          874          110      -128.5072184782      1000.0310439624    -18040.4535647050       140.1842138387     0.0005
     29343          874          125      -128.5303105896      1002.3429951505    -18040.3660551008       140.1826902118     0.0005
     29344          874          100      -128.5192327419      1001.2332296488    -18039.6693001710       140.1779294873     0.0005
     29345          874          108      -128.5312926965      1002.4414407862    -18039.4324795804       140.1747217941     0.0005
     29346          874          119      -128.5343338411      1002.7463440833    -18038.7120653739       140.1698236736     0.0005
     29347          874          107      -128.5357289856      1002.8862514469    -18038.1270635392       140.1644994475     0.0005
     29348          874          119      -128.5476742805      1004.0849444419    -18037.5049030080       140.1589798739     0.0006
     29349          874          120      -128.5582984823      1005.1522714214    -18036.5775707111       140.1517862773     0.0005
     29350          874          129      -128.5890483833      1008.2478617238    -18035.5958008589       140.1431040491     0.0005
     29351          874          121      -128.6192698652      1011.2995451671    -18034.0552322568       140.1301129722     0.0005
     29352          874          135      -128.6268850517      1012.0699619455    -18031.8903558284       140.1128881598     0.0005
     29353          874          141      -128.6247892698      1011.8578763713    -18029.3702953235       140.0945984790     0.0005
